lei,fxo_id,period_end,country,package_url,full_url
815600AA4525479C8138,815600AA4525479C8138-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600AA4525479C8138/2023-12-31/ESEF/IT/0/815600AA4525479C8138-2023-12-31-it.zip,https://filings.xbrl.org/815600AA4525479C8138/2023-12-31/ESEF/IT/0/815600AA4525479C8138-2023-12-31-it.zip
815600E90F75EE920594,815600E90F75EE920594-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600E90F75EE920594/2023-12-31/ESEF/IT/0/815600E90F75EE920594-2023-12-31.zip,https://filings.xbrl.org/815600E90F75EE920594/2023-12-31/ESEF/IT/0/815600E90F75EE920594-2023-12-31.zip
5493005GRP0FEE3NRI35,5493005GRP0FEE3NRI35-2023-12-31-ESEF-IT-0,2023-12-31,IT,/5493005GRP0FEE3NRI35/2023-12-31/ESEF/IT/0/5493005GRP0FEE3NRI35-2023-12-31-it.zip,https://filings.xbrl.org/5493005GRP0FEE3NRI35/2023-12-31/ESEF/IT/0/5493005GRP0FEE3NRI35-2023-12-31-it.zip
815600CF8C0389D0E272,815600CF8C0389D0E272-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600CF8C0389D0E272/2023-12-31/ESEF/IT/0/815600CF8C0389D0E272-2023-12-31.zip,https://filings.xbrl.org/815600CF8C0389D0E272/2023-12-31/ESEF/IT/0/815600CF8C0389D0E272-2023-12-31.zip
815600ABFF26D15A4920,815600ABFF26D15A4920-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600ABFF26D15A4920/2023-12-31/ESEF/IT/0/815600ABFF26D15A4920-2023-12-31-it.zip,https://filings.xbrl.org/815600ABFF26D15A4920/2023-12-31/ESEF/IT/0/815600ABFF26D15A4920-2023-12-31-it.zip
815600115DA6E507AE33,815600115DA6E507AE33-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600115DA6E507AE33/2023-12-31/ESEF/IT/0/815600115DA6E507AE33-2023-12-31-it.zip,https://filings.xbrl.org/815600115DA6E507AE33/2023-12-31/ESEF/IT/0/815600115DA6E507AE33-2023-12-31-it.zip
815600C36B3D0988AB30,815600C36B3D0988AB30-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600C36B3D0988AB30/2023-12-31/ESEF/IT/0/aqf-2023-12-31-EN.zip,https://filings.xbrl.org/815600C36B3D0988AB30/2023-12-31/ESEF/IT/0/aqf-2023-12-31-EN.zip
815600A033443037ED66,815600A033443037ED66-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600A033443037ED66/2023-12-31/ESEF/IT/0/815600A033443037ED66-2023-12-31-it.zip,https://filings.xbrl.org/815600A033443037ED66/2023-12-31/ESEF/IT/0/815600A033443037ED66-2023-12-31-it.zip
7LVZJ6XRIE7VNZ4UBX81,7LVZJ6XRIE7VNZ4UBX81-2023-12-31-ESEF-IT-0,2023-12-31,IT,/7LVZJ6XRIE7VNZ4UBX81/2023-12-31/ESEF/IT/0/7LVZJ6XRIE7VNZ4UBX81-2023-12-31.zip,https://filings.xbrl.org/7LVZJ6XRIE7VNZ4UBX81/2023-12-31/ESEF/IT/0/7LVZJ6XRIE7VNZ4UBX81-2023-12-31.zip
8156004604684CA44A90,8156004604684CA44A90-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156004604684CA44A90/2023-12-31/ESEF/IT/0/8156004604684CA44A90-2023-12-31-it.zip,https://filings.xbrl.org/8156004604684CA44A90/2023-12-31/ESEF/IT/0/8156004604684CA44A90-2023-12-31-it.zip
815600EAD78C57FCE690,815600EAD78C57FCE690-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600EAD78C57FCE690/2023-12-31/ESEF/IT/0/815600EAD78C57FCE690-2023-12-31.zip,https://filings.xbrl.org/815600EAD78C57FCE690/2023-12-31/ESEF/IT/0/815600EAD78C57FCE690-2023-12-31.zip
815600EBD7FB00525B20,815600EBD7FB00525B20-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600EBD7FB00525B20/2023-12-31/ESEF/IT/0/moncler-2023-12-31-IT.zip,https://filings.xbrl.org/815600EBD7FB00525B20/2023-12-31/ESEF/IT/0/moncler-2023-12-31-IT.zip
815600F8217BC7733697,815600F8217BC7733697-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600F8217BC7733697/2023-12-31/ESEF/IT/0/815600F8217BC7733697-2023-12-31.zip,https://filings.xbrl.org/815600F8217BC7733697/2023-12-31/ESEF/IT/0/815600F8217BC7733697-2023-12-31.zip
81560035783FD9E2E641,81560035783FD9E2E641-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560035783FD9E2E641/2023-12-31/ESEF/IT/0/81560035783FD9E2E641-2023-12-31.zip,https://filings.xbrl.org/81560035783FD9E2E641/2023-12-31/ESEF/IT/0/81560035783FD9E2E641-2023-12-31.zip
81560042E27150979C13,81560042E27150979C13-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560042E27150979C13/2023-12-31/ESEF/IT/0/81560042E27150979C13-2023-12-31.zip,https://filings.xbrl.org/81560042E27150979C13/2023-12-31/ESEF/IT/0/81560042E27150979C13-2023-12-31.zip
8156008B8E5062681624,8156008B8E5062681624-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156008B8E5062681624/2023-12-31/ESEF/IT/0/8156008B8E5062681624-2023-12-31.zip,https://filings.xbrl.org/8156008B8E5062681624/2023-12-31/ESEF/IT/0/8156008B8E5062681624-2023-12-31.zip
815600522538355AE429,815600522538355AE429-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600522538355AE429/2023-12-31/ESEF/IT/0/815600522538355AE429-2023-12-31.zip,https://filings.xbrl.org/815600522538355AE429/2023-12-31/ESEF/IT/0/815600522538355AE429-2023-12-31.zip
815600FBF92FD3531704,815600FBF92FD3531704-2023-12-31-ESEF-IT-1,2023-12-31,IT,/815600FBF92FD3531704/2023-12-31/ESEF/IT/1/815600FBF92FD3531704-2023-12-31-it.zip,https://filings.xbrl.org/815600FBF92FD3531704/2023-12-31/ESEF/IT/1/815600FBF92FD3531704-2023-12-31-it.zip
815600B7FD80E48C1896,815600B7FD80E48C1896-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600B7FD80E48C1896/2023-12-31/ESEF/IT/0/815600B7FD80E48C1896-2023-12-31.zip,https://filings.xbrl.org/815600B7FD80E48C1896/2023-12-31/ESEF/IT/0/815600B7FD80E48C1896-2023-12-31.zip
81560026FA1A26642782,81560026FA1A26642782-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560026FA1A26642782/2023-12-31/ESEF/IT/0/81560026FA1A26642782-2023-12-31-en.zip,https://filings.xbrl.org/81560026FA1A26642782/2023-12-31/ESEF/IT/0/81560026FA1A26642782-2023-12-31-en.zip
815600D85A61200A1B83,815600D85A61200A1B83-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600D85A61200A1B83/2023-12-31/ESEF/IT/0/815600D85A61200A1B83-2023-12-31.zip,https://filings.xbrl.org/815600D85A61200A1B83/2023-12-31/ESEF/IT/0/815600D85A61200A1B83-2023-12-31.zip
815600B7FD80E48C1896,815600B7FD80E48C1896-2023-12-31-ESEF-IT-1,2023-12-31,IT,/815600B7FD80E48C1896/2023-12-31/ESEF/IT/1/815600B7FD80E48C1896-2023-12-31.zip,https://filings.xbrl.org/815600B7FD80E48C1896/2023-12-31/ESEF/IT/1/815600B7FD80E48C1896-2023-12-31.zip
8156004B244AA70DE787,8156004B244AA70DE787-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156004B244AA70DE787/2023-12-31/ESEF/IT/0/8156004B244AA70DE787-2023-12-31-it.zip,https://filings.xbrl.org/8156004B244AA70DE787/2023-12-31/ESEF/IT/0/8156004B244AA70DE787-2023-12-31-it.zip
WOCMU6HCI0OJWNPRZS33,WOCMU6HCI0OJWNPRZS33-2023-12-31-ESEF-IT-0,2023-12-31,IT,/WOCMU6HCI0OJWNPRZS33/2023-12-31/ESEF/IT/0/WOCMU6HCI0OJWNPRZS33-2023-12-31-en.zip,https://filings.xbrl.org/WOCMU6HCI0OJWNPRZS33/2023-12-31/ESEF/IT/0/WOCMU6HCI0OJWNPRZS33-2023-12-31-en.zip
WOCMU6HCI0OJWNPRZS33,WOCMU6HCI0OJWNPRZS33-2023-12-31-ESEF-IT-1,2023-12-31,IT,/WOCMU6HCI0OJWNPRZS33/2023-12-31/ESEF/IT/1/WOCMU6HCI0OJWNPRZS33-2023-12-31-it.zip,https://filings.xbrl.org/WOCMU6HCI0OJWNPRZS33/2023-12-31/ESEF/IT/1/WOCMU6HCI0OJWNPRZS33-2023-12-31-it.zip
8156002FF3087F1D0E94,8156002FF3087F1D0E94-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156002FF3087F1D0E94/2023-12-31/ESEF/IT/0/8156002FF3087F1D0E94-2023-12-31-it.zip,https://filings.xbrl.org/8156002FF3087F1D0E94/2023-12-31/ESEF/IT/0/8156002FF3087F1D0E94-2023-12-31-it.zip
815600933B80FBBBD242,815600933B80FBBBD242-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600933B80FBBBD242/2023-12-31/ESEF/IT/0/815600933B80FBBBD242-2023-12-31-it.zip,https://filings.xbrl.org/815600933B80FBBBD242/2023-12-31/ESEF/IT/0/815600933B80FBBBD242-2023-12-31-it.zip
8156007833AB49068789,8156007833AB49068789-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156007833AB49068789/2023-12-31/ESEF/IT/0/8156007833AB49068789-2023-12-31-it.zip,https://filings.xbrl.org/8156007833AB49068789/2023-12-31/ESEF/IT/0/8156007833AB49068789-2023-12-31-it.zip
8156002ED0F23DC0D147,8156002ED0F23DC0D147-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156002ED0F23DC0D147/2023-12-31/ESEF/IT/0/8156002ED0F23DC0D147-2023-12-31-it.zip,https://filings.xbrl.org/8156002ED0F23DC0D147/2023-12-31/ESEF/IT/0/8156002ED0F23DC0D147-2023-12-31-it.zip
J48C8PCSJVUBR8KCW529,J48C8PCSJVUBR8KCW529-2023-12-31-ESEF-IT-0,2023-12-31,IT,/J48C8PCSJVUBR8KCW529/2023-12-31/ESEF/IT/0/J48C8PCSJVUBR8KCW529-2023-12-31.zip,https://filings.xbrl.org/J48C8PCSJVUBR8KCW529/2023-12-31/ESEF/IT/0/J48C8PCSJVUBR8KCW529-2023-12-31.zip
815600F25FF44EF1FA76,815600F25FF44EF1FA76-2023-12-31-ESEF-IT-1,2023-12-31,IT,/815600F25FF44EF1FA76/2023-12-31/ESEF/IT/1/815600F25FF44EF1FA76-2023-12-31-en.zip,https://filings.xbrl.org/815600F25FF44EF1FA76/2023-12-31/ESEF/IT/1/815600F25FF44EF1FA76-2023-12-31-en.zip
5493000P70CQRQG8SN85,5493000P70CQRQG8SN85-2023-12-31-ESEF-IT-1,2023-12-31,IT,/5493000P70CQRQG8SN85/2023-12-31/ESEF/IT/1/5493000P70CQRQG8SN85-2023-12-31-it.zip,https://filings.xbrl.org/5493000P70CQRQG8SN85/2023-12-31/ESEF/IT/1/5493000P70CQRQG8SN85-2023-12-31-it.zip
5493003VOSQJSPCM0T38,5493003VOSQJSPCM0T38-2023-12-31-ESEF-IT-0,2023-12-31,IT,/5493003VOSQJSPCM0T38/2023-12-31/ESEF/IT/0/5493003VOSQJSPCM0T38-2023-12-31.zip,https://filings.xbrl.org/5493003VOSQJSPCM0T38/2023-12-31/ESEF/IT/0/5493003VOSQJSPCM0T38-2023-12-31.zip
815600B5D89DAB660021,815600B5D89DAB660021-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600B5D89DAB660021/2023-12-31/ESEF/IT/0/815600B5D89DAB660021-2023-12-31.zip,https://filings.xbrl.org/815600B5D89DAB660021/2023-12-31/ESEF/IT/0/815600B5D89DAB660021-2023-12-31.zip
8156002278562044AF79,8156002278562044AF79-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156002278562044AF79/2023-12-31/ESEF/IT/0/8156002278562044AF79-2023-12-31-en.zip,https://filings.xbrl.org/8156002278562044AF79/2023-12-31/ESEF/IT/0/8156002278562044AF79-2023-12-31-en.zip
8156002278562044AF79,8156002278562044AF79-2023-12-31-ESEF-IT-1,2023-12-31,IT,/8156002278562044AF79/2023-12-31/ESEF/IT/1/8156002278562044AF79-2023-12-31-it.zip,https://filings.xbrl.org/8156002278562044AF79/2023-12-31/ESEF/IT/1/8156002278562044AF79-2023-12-31-it.zip
81560025690EF8540635,81560025690EF8540635-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560025690EF8540635/2023-12-31/ESEF/IT/0/81560025690EF8540635-2023-12-31-it.zip,https://filings.xbrl.org/81560025690EF8540635/2023-12-31/ESEF/IT/0/81560025690EF8540635-2023-12-31-it.zip
81560022EE962F731A95,81560022EE962F731A95-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560022EE962F731A95/2023-12-31/ESEF/IT/0/81560022EE962F731A95-2023-12-31-it.zip,https://filings.xbrl.org/81560022EE962F731A95/2023-12-31/ESEF/IT/0/81560022EE962F731A95-2023-12-31-it.zip
8156000B22320A2F5365,8156000B22320A2F5365-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156000B22320A2F5365/2023-12-31/ESEF/IT/0/8156000B22320A2F5365-2023-12-31.zip,https://filings.xbrl.org/8156000B22320A2F5365/2023-12-31/ESEF/IT/0/8156000B22320A2F5365-2023-12-31.zip
815600F4A5F5D3BCD688,815600F4A5F5D3BCD688-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600F4A5F5D3BCD688/2023-12-31/ESEF/IT/0/815600F4A5F5D3BCD688-2023-12-31.zip,https://filings.xbrl.org/815600F4A5F5D3BCD688/2023-12-31/ESEF/IT/0/815600F4A5F5D3BCD688-2023-12-31.zip
8156009414FD99443B48,8156009414FD99443B48-2023-12-31-ESEF-IT-1,2023-12-31,IT,/8156009414FD99443B48/2023-12-31/ESEF/IT/1/8156009414FD99443B48-2023-12-31-it.zip,https://filings.xbrl.org/8156009414FD99443B48/2023-12-31/ESEF/IT/1/8156009414FD99443B48-2023-12-31-it.zip
815600320CCB55749A30,815600320CCB55749A30-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600320CCB55749A30/2023-12-31/ESEF/IT/0/815600320CCB55749A30-2023-12-31-it.zip,https://filings.xbrl.org/815600320CCB55749A30/2023-12-31/ESEF/IT/0/815600320CCB55749A30-2023-12-31-it.zip
5299005KJSU2AQUJUH84,5299005KJSU2AQUJUH84-2023-12-31-ESEF-IT-0,2023-12-31,IT,/5299005KJSU2AQUJUH84/2023-12-31/ESEF/IT/0/5299005KJSU2AQUJUH84-2023-12-31-it.zip,https://filings.xbrl.org/5299005KJSU2AQUJUH84/2023-12-31/ESEF/IT/0/5299005KJSU2AQUJUH84-2023-12-31-it.zip
8156005DBE6CA468DD09,8156005DBE6CA468DD09-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156005DBE6CA468DD09/2023-12-31/ESEF/IT/0/8156005DBE6CA468DD09-2023-12-31-it.zip,https://filings.xbrl.org/8156005DBE6CA468DD09/2023-12-31/ESEF/IT/0/8156005DBE6CA468DD09-2023-12-31-it.zip
81560044F0823D572303,81560044F0823D572303-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560044F0823D572303/2023-12-31/ESEF/IT/0/81560044F0823D572303-2023-12-31-it.zip,https://filings.xbrl.org/81560044F0823D572303/2023-12-31/ESEF/IT/0/81560044F0823D572303-2023-12-31-it.zip
815600FD458593DC6962,815600FD458593DC6962-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600FD458593DC6962/2023-12-31/ESEF/IT/0/815600FD458593DC6962-2023-12-31.zip,https://filings.xbrl.org/815600FD458593DC6962/2023-12-31/ESEF/IT/0/815600FD458593DC6962-2023-12-31.zip
815600F25FF44EF1FA76,815600F25FF44EF1FA76-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600F25FF44EF1FA76/2023-12-31/ESEF/IT/0/815600F25FF44EF1FA76-2023-12-31-it.zip,https://filings.xbrl.org/815600F25FF44EF1FA76/2023-12-31/ESEF/IT/0/815600F25FF44EF1FA76-2023-12-31-it.zip
5493000P70CQRQG8SN85,5493000P70CQRQG8SN85-2023-12-31-ESEF-IT-0,2023-12-31,IT,/5493000P70CQRQG8SN85/2023-12-31/ESEF/IT/0/5493000P70CQRQG8SN85-2023-12-31-en.zip,https://filings.xbrl.org/5493000P70CQRQG8SN85/2023-12-31/ESEF/IT/0/5493000P70CQRQG8SN85-2023-12-31-en.zip
815600C79D0F31F4D395,815600C79D0F31F4D395-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600C79D0F31F4D395/2023-12-31/ESEF/IT/0/815600C79D0F31F4D395-2023-12-31-it.zip,https://filings.xbrl.org/815600C79D0F31F4D395/2023-12-31/ESEF/IT/0/815600C79D0F31F4D395-2023-12-31-it.zip
815600FDE04504053372,815600FDE04504053372-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600FDE04504053372/2023-12-31/ESEF/IT/0/815600FDE04504053372-2023-12-31-it.zip,https://filings.xbrl.org/815600FDE04504053372/2023-12-31/ESEF/IT/0/815600FDE04504053372-2023-12-31-it.zip
81560001692D0424C949,81560001692D0424C949-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560001692D0424C949/2023-12-31/ESEF/IT/0/81560001692D0424C949-2023-12-31.zip,https://filings.xbrl.org/81560001692D0424C949/2023-12-31/ESEF/IT/0/81560001692D0424C949-2023-12-31.zip
8156009414FD99443B48,8156009414FD99443B48-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156009414FD99443B48/2023-12-31/ESEF/IT/0/8156009414FD99443B48-2023-12-31-it.zip,https://filings.xbrl.org/8156009414FD99443B48/2023-12-31/ESEF/IT/0/8156009414FD99443B48-2023-12-31-it.zip
8156005CF920F2A40C13,8156005CF920F2A40C13-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156005CF920F2A40C13/2023-12-31/ESEF/IT/0/8156005CF920F2A40C13-2023-12-31-it.zip,https://filings.xbrl.org/8156005CF920F2A40C13/2023-12-31/ESEF/IT/0/8156005CF920F2A40C13-2023-12-31-it.zip
BUCRF72VH5RBN7X3VL35,BUCRF72VH5RBN7X3VL35-2023-12-31-ESEF-IT-0,2023-12-31,IT,/BUCRF72VH5RBN7X3VL35/2023-12-31/ESEF/IT/0/BUCRF72VH5RBN7X3VL35-2023-12-31-it.zip,https://filings.xbrl.org/BUCRF72VH5RBN7X3VL35/2023-12-31/ESEF/IT/0/BUCRF72VH5RBN7X3VL35-2023-12-31-it.zip
815600CEF28BF58C1651,815600CEF28BF58C1651-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600CEF28BF58C1651/2023-12-31/ESEF/IT/0/815600CEF28BF58C1651-2023-12-31-it.zip,https://filings.xbrl.org/815600CEF28BF58C1651/2023-12-31/ESEF/IT/0/815600CEF28BF58C1651-2023-12-31-it.zip
8156004FC8565D73AE78,8156004FC8565D73AE78-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156004FC8565D73AE78/2023-12-31/ESEF/IT/0/8156004FC8565D73AE78-2023-12-31.zip,https://filings.xbrl.org/8156004FC8565D73AE78/2023-12-31/ESEF/IT/0/8156004FC8565D73AE78-2023-12-31.zip
815600DC9FA897709242,815600DC9FA897709242-2023-12-31-ESEF-IT-1,2023-12-31,IT,/815600DC9FA897709242/2023-12-31/ESEF/IT/1/815600DC9FA897709242-2023-12-31-en.zip,https://filings.xbrl.org/815600DC9FA897709242/2023-12-31/ESEF/IT/1/815600DC9FA897709242-2023-12-31-en.zip
81560048ECF8D2059980,81560048ECF8D2059980-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560048ECF8D2059980/2023-12-31/ESEF/IT/0/81560048ECF8D2059980-2023-12-31-it.zip,https://filings.xbrl.org/81560048ECF8D2059980/2023-12-31/ESEF/IT/0/81560048ECF8D2059980-2023-12-31-it.zip
81560096A9AEBBBD4B25,81560096A9AEBBBD4B25-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560096A9AEBBBD4B25/2023-12-31/ESEF/IT/0/81560096A9AEBBBD4B25-2023-12-31-it.zip,https://filings.xbrl.org/81560096A9AEBBBD4B25/2023-12-31/ESEF/IT/0/81560096A9AEBBBD4B25-2023-12-31-it.zip
815600FE9E92D9D6C309,815600FE9E92D9D6C309-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600FE9E92D9D6C309/2023-12-31/ESEF/IT/0/815600FE9E92D9D6C309-2023-12-31.zip,https://filings.xbrl.org/815600FE9E92D9D6C309/2023-12-31/ESEF/IT/0/815600FE9E92D9D6C309-2023-12-31.zip
81560013EACB40B52D17,81560013EACB40B52D17-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560013EACB40B52D17/2023-12-31/ESEF/IT/0/81560013EACB40B52D17-2023-12-31-en.zip,https://filings.xbrl.org/81560013EACB40B52D17/2023-12-31/ESEF/IT/0/81560013EACB40B52D17-2023-12-31-en.zip
81560013EACB40B52D17,81560013EACB40B52D17-2023-12-31-ESEF-IT-1,2023-12-31,IT,/81560013EACB40B52D17/2023-12-31/ESEF/IT/1/81560013EACB40B52D17-2023-12-31-en.zip,https://filings.xbrl.org/81560013EACB40B52D17/2023-12-31/ESEF/IT/1/81560013EACB40B52D17-2023-12-31-en.zip
815600B9149F66E77F76,815600B9149F66E77F76-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600B9149F66E77F76/2023-12-31/ESEF/IT/0/815600B9149F66E77F76-2023-12-31-en.zip,https://filings.xbrl.org/815600B9149F66E77F76/2023-12-31/ESEF/IT/0/815600B9149F66E77F76-2023-12-31-en.zip
81560029E2CE4D14F425,81560029E2CE4D14F425-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560029E2CE4D14F425/2023-12-31/ESEF/IT/0/81560029E2CE4D14F425-2023-12-31-en.zip,https://filings.xbrl.org/81560029E2CE4D14F425/2023-12-31/ESEF/IT/0/81560029E2CE4D14F425-2023-12-31-en.zip
8156009E94ED54DE7C31,8156009E94ED54DE7C31-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156009E94ED54DE7C31/2023-12-31/ESEF/IT/0/8156009E94ED54DE7C31-2023-12-31.zip,https://filings.xbrl.org/8156009E94ED54DE7C31/2023-12-31/ESEF/IT/0/8156009E94ED54DE7C31-2023-12-31.zip
8156009E94ED54DE7C31,8156009E94ED54DE7C31-2023-12-31-ESEF-IT-1,2023-12-31,IT,/8156009E94ED54DE7C31/2023-12-31/ESEF/IT/1/8156009E94ED54DE7C31-2023-12-31.zip,https://filings.xbrl.org/8156009E94ED54DE7C31/2023-12-31/ESEF/IT/1/8156009E94ED54DE7C31-2023-12-31.zip
815600EB5D56D95BA637,815600EB5D56D95BA637-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600EB5D56D95BA637/2023-12-31/ESEF/IT/0/815600EB5D56D95BA637-2023-12-31-it.zip,https://filings.xbrl.org/815600EB5D56D95BA637/2023-12-31/ESEF/IT/0/815600EB5D56D95BA637-2023-12-31-it.zip
J4CP7MHCXR8DAQMKIL78,J4CP7MHCXR8DAQMKIL78-2023-12-31-ESEF-IT-1,2023-12-31,IT,/J4CP7MHCXR8DAQMKIL78/2023-12-31/ESEF/IT/1/J4CP7MHCXR8DAQMKIL78-2023-12-31.zip,https://filings.xbrl.org/J4CP7MHCXR8DAQMKIL78/2023-12-31/ESEF/IT/1/J4CP7MHCXR8DAQMKIL78-2023-12-31.zip
815600D87CFDAE412862,815600D87CFDAE412862-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600D87CFDAE412862/2023-12-31/ESEF/IT/0/815600D87CFDAE412862-2023-12-31-it.zip,https://filings.xbrl.org/815600D87CFDAE412862/2023-12-31/ESEF/IT/0/815600D87CFDAE412862-2023-12-31-it.zip
5299003DX5YLKSVJ6K59,5299003DX5YLKSVJ6K59-2023-12-31-ESEF-IT-0,2023-12-31,IT,/5299003DX5YLKSVJ6K59/2023-12-31/ESEF/IT/0/5299003DX5YLKSVJ6K59-2023-12-31-it.zip,https://filings.xbrl.org/5299003DX5YLKSVJ6K59/2023-12-31/ESEF/IT/0/5299003DX5YLKSVJ6K59-2023-12-31-it.zip
815600B9149F66E77F76,815600B9149F66E77F76-2023-12-31-ESEF-IT-1,2023-12-31,IT,/815600B9149F66E77F76/2023-12-31/ESEF/IT/1/815600B9149F66E77F76-2023-12-31-it.zip,https://filings.xbrl.org/815600B9149F66E77F76/2023-12-31/ESEF/IT/1/815600B9149F66E77F76-2023-12-31-it.zip
81560029E2CE4D14F425,81560029E2CE4D14F425-2023-12-31-ESEF-IT-1,2023-12-31,IT,/81560029E2CE4D14F425/2023-12-31/ESEF/IT/1/81560029E2CE4D14F425-2023-12-31-it.zip,https://filings.xbrl.org/81560029E2CE4D14F425/2023-12-31/ESEF/IT/1/81560029E2CE4D14F425-2023-12-31-it.zip
815600BACF507EC30687,815600BACF507EC30687-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600BACF507EC30687/2023-12-31/ESEF/IT/0/restartspa-2023-12-31-it.zip,https://filings.xbrl.org/815600BACF507EC30687/2023-12-31/ESEF/IT/0/restartspa-2023-12-31-it.zip
8156009F95C37526C483,8156009F95C37526C483-2023-12-31-ESEF-IT-0,2023-12-31,IT,/8156009F95C37526C483/2023-12-31/ESEF/IT/0/8156009F95C37526C483-2023-12-31.zip,https://filings.xbrl.org/8156009F95C37526C483/2023-12-31/ESEF/IT/0/8156009F95C37526C483-2023-12-31.zip
815600C51E545058C757,815600C51E545058C757-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600C51E545058C757/2023-12-31/ESEF/IT/0/815600C51E545058C757-2023-12-31.zip,https://filings.xbrl.org/815600C51E545058C757/2023-12-31/ESEF/IT/0/815600C51E545058C757-2023-12-31.zip
815600354DEDBD0BA991,815600354DEDBD0BA991-2023-12-31-ESEF-IT-1,2023-12-31,IT,/815600354DEDBD0BA991/2023-12-31/ESEF/IT/1/815600354DEDBD0BA991-2023-12-31.zip,https://filings.xbrl.org/815600354DEDBD0BA991/2023-12-31/ESEF/IT/1/815600354DEDBD0BA991-2023-12-31.zip
815600EAD78C57FCE690,815600EAD78C57FCE690-2023-12-31-ESEF-IT-1,2023-12-31,IT,/815600EAD78C57FCE690/2023-12-31/ESEF/IT/1/815600EAD78C57FCE690-2023-12-31.zip,https://filings.xbrl.org/815600EAD78C57FCE690/2023-12-31/ESEF/IT/1/815600EAD78C57FCE690-2023-12-31.zip
81560013C60D757C6523,81560013C60D757C6523-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560013C60D757C6523/2023-12-31/ESEF/IT/0/81560013C60D757C6523-2023-12-31.zip,https://filings.xbrl.org/81560013C60D757C6523/2023-12-31/ESEF/IT/0/81560013C60D757C6523-2023-12-31.zip
815600DADF851874C681,815600DADF851874C681-2023-12-31-ESEF-IT-0,2023-12-31,IT,/815600DADF851874C681/2023-12-31/ESEF/IT/0/815600DADF851874C681-2023-12-31-it.zip,https://filings.xbrl.org/815600DADF851874C681/2023-12-31/ESEF/IT/0/815600DADF851874C681-2023-12-31-it.zip
81560096F26ACF910809,81560096F26ACF910809-2023-12-31-ESEF-IT-0,2023-12-31,IT,/81560096F26ACF910809/2023-12-31/ESEF/IT/0/81560096F26ACF910809-2023-12-31-it.zip,https://filings.xbrl.org/81560096F26ACF910809/2023-12-31/ESEF/IT/0/81560096F26ACF910809-2023-12-31-it.zip
